created_at,text
Sun Jul 19 14:48:00 +0000 2020,"Banning the Confederate flag from military installations was long overdue. 

Banning the LGBTQ Pride flag — the very symbol of diversity and inclusion — is undeniably wrong. The Pentagon should ensure it is authorized, or as President, I will. 
 https://t.co/rvA4F2YcPS"
Sat Jul 18 14:58:00 +0000 2020,"I know of no man with more courage than John Lewis. He was a giant walking among us. When I saw him, I couldn’t help but think one thing: “I haven’t done enough.” May his life and legacy inspire every one of us to strive for justice, equality and what is right. https://t.co/jtoCnmjexz"
Sat Jul 18 14:15:58 +0000 2020,My full statement: https://t.co/TVZsGzalO4
Sat Jul 18 14:15:58 +0000 2020,"We are made in the image of God, and then there is John Lewis. He was truly one-of-a-kind, a moral compass who always knew where to point us and which direction to march. To John’s family, friends, staff, and constituents, Jill and I send you our love and prayers."
Sat Jul 18 00:00:00 +0000 2020,"As President, I will see to it that America once again stands for human rights. That doesn't mean rights only for some, but rights for all — each and every American, and every person, everywhere. No exceptions. https://t.co/fxULEFsp3O"
Fri Jul 17 22:50:00 +0000 2020,"Today, we lost a giant of the civil rights movement and a relentless champion in the struggle for justice. Reverend C.T. Vivian never stopped pushing our nation closer to our highest ideals — and we are better because of it. Jill and I are keeping his loved ones in our prayers. https://t.co/TPBuR6t2rU"
Fri Jul 17 21:50:00 +0000 2020,"Eleven. That's how many times we've broken the single-day record for new COVID-19 cases in the last month.

This virus isn't going to ""just disappear"" like President Trump wants. It's surging — and we need real leadership from this White House to slow its spread."
Fri Jul 17 19:40:00 +0000 2020,"I’ve released 21 years of my tax returns — why hasn’t Donald Trump?

We deserve to know what this president is hiding."
Fri Jul 17 18:16:00 +0000 2020,Everyone wants our schools to reopen. The question is how to make it safe and how to make it stick. Forcing educators and students back into classrooms in areas where infection rates are going up or remaining too high is just plain dangerous. https://t.co/8OeTj2eWdt
Fri Jul 17 17:15:00 +0000 2020,"We have to make the places we live, work, and learn healthier and more energy-efficient. That's why my administration will upgrade 4 million buildings and weatherize 2 million homes across the country — creating over one million jobs in the process. https://t.co/JpXThuFg2d"
Fri Jul 17 15:08:00 +0000 2020,"No matter who you supported in 2016, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed.

Together, we're going to beat Donald Trump and build this nation back better than it was before. https://t.co/z7Vk9mRrgI"
Fri Jul 17 01:20:00 +0000 2020,We have the power to write the future we want for our country. Don't let anyone tell you differently.
Fri Jul 17 00:15:00 +0000 2020,President Obama and I left a playbook for President Trump on how to fight pandemics. He flat-out ignored it. And we're all paying the price every day.
Thu Jul 16 23:30:00 +0000 2020,"From day one, Donald Trump has been focused on the stock market and delivering for his wealthy friends and big corporations.

As president, I will be laser-focused on working families and small businesses. https://t.co/3gFMqw4nk6"
Thu Jul 16 21:08:00 +0000 2020,"Let's call this what it is: A modern-day poll tax. It's unconscionable.

We need to restore voting rights for individuals formerly incarcerated for felonies — and ensure everyone can make their voice heard at the ballot box. https://t.co/teNXMFx4mF"
Thu Jul 16 20:10:00 +0000 2020,"We are months into this crisis, and our health care workers are still being forced to reuse masks. It’s unacceptable.

Mr. President, fix the PPE shortages before you tee off for yet another round of golf."
Thu Jul 16 17:37:00 +0000 2020,"I've said it before, and I'll say it again: Donald Trump is the worst possible person to lead us through a public health crisis. https://t.co/6s6KCGU9KV"
Thu Jul 16 16:09:00 +0000 2020,"I don’t have Bitcoin, and I’ll never ask you to send me any.

But if you want to chip in to help make Donald Trump a one-term President, you can do that here: https://t.co/8XtBjuU5fX"
Wed Jul 15 21:00:00 +0000 2020,"Meeting the threat of climate change presents a once-in-a-lifetime opportunity to jolt new life into our economy. We're going to create millions of high-quality, union jobs by building a modern infrastructure and a clean energy future. https://t.co/zzLLfkPcot"
Wed Jul 15 20:02:00 +0000 2020,"There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux"
Wed Jul 15 18:50:00 +0000 2020,"President Trump needs to do everything in his power to surge nationwide testing — including developing and evaluating more accurate, affordable, accessible, faster tests so we can reopen safely.

Infection rates are rising at an alarming pace. Mr. President, act now."
