created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Wed Jun 27 15:18:27 +0000 2018,"To my fans, my family, and my supporters, the ones who never left me, you are my light. I am forever grateful",5.62,5.2,2.9,77.23,2,3.4,5th and 6th grade
Tue Jun 26 23:43:09 +0000 2018,Sober,0.05,-3.5,2.6,121.22,1,-16.41,-1th and 0th grade
Tue Jun 26 22:00:18 +0000 2018,Nori Outfit Demi4Fabletics,9.05,12.7,17.8,9.21,1,20.83,12th and 13th grade
Tue Jun 26 15:59:47 +0000 2018,"I m celebrating Pride by raising money for GLAAD, an organization that has been fighting for LGBTQ inclusion and justice since 1985. Join me here",8.05,7.0,7.6,67.25,2,9.44,6th and 7th grade
Mon Jun 25 21:32:42 +0000 2018,I got three more Teen Choice Nominations RT this to vote for me or tweet My TeenChoice for ChoiceElectronicDanceSong is Solo,7.69,9.1,12.4,67.08,1,11.43,12th and 13th grade
Sun Jun 24 22:27:18 +0000 2018,"Tonight I took the stage, a new person with a new life. Thank you to everyone who has supported me throughout this journey. It will never be forgotten",5.23,4.6,3.9,78.96,3,5.83,4th and 5th grade
Thu Jun 21 14:36:08 +0000 2018,My truth... sober out now,0.25,-1.9,0.9,117.16,1,-0.85,-1th and 0th grade
Wed Jun 20 18:48:31 +0000 2018,My heart is broken with what s going on in the US right now.,0.69,2.9,1.4,99.57,1,1.21,0th and 1st grade
Tue Jun 19 22:00:01 +0000 2018,Zaddy issues,19.53,8.8,5.5,35.61,1,1.3,-1th and 0th grade
Tue Jun 19 18:00:08 +0000 2018,Did you hear the acoustic version of Solo with Love the vibe.,8.18,4.4,4.2,84.68,1,5.5,4th and 5th grade
Mon Jun 18 20:43:00 +0000 2018,Solo with is 1 on the UK mid week chart Let's make sure it stays there until Friday You guys are the best,1.83,6.4,7.1,90.43,1,3.72,6th and 7th grade
Sat Jun 16 22:32:50 +0000 2018,Manchester.. it was an honor to perform for you all. Thank you for being such an incredible audience.. you are so strong..,7.05,6.4,5.7,68.77,2,6.3,5th and 6th grade
Fri Jun 15 22:15:03 +0000 2018,Sorry Not Sorry was nominated for ChoiceSongFemaleArtist Let s win this thing. RT to vote for me or tweet My TeenChoice for ChoiceSongFemaleArtist is Sorry Not Sorry by,6.02,6.4,9.3,74.19,2,11.13,6th and 7th grade
Fri Jun 15 21:59:29 +0000 2018,Thank you so much for the Teen Choice Nomination for ChoiceFemaleArtist RT this to vote for me or tweet My TeenChoice for ChoiceFemaleArtist is Demi Lovato,7.96,11.1,15.1,62.01,1,12.02,7th and 8th grade
Fri Jun 15 18:03:13 +0000 2018,. this ALBUM Guys it s sooo good. Do yourself a favor and listen here Liberation,6.11,5.0,2.7,72.32,2,4.71,4th and 5th grade
Fri Jun 15 16:01:00 +0000 2018,Feeling cute in my Stretto II,9.2,2.1,0.4,90.77,1,2.37,1st and 2nd grade
Thu Jun 14 23:56:10 +0000 2018,Who else can t sleep,0.25,-1.9,-4.0,117.16,1,-3.17,1st and 2nd grade
Thu Jun 14 22:53:25 +0000 2018,Is it bad that I can t focus on it because of how hot the son Todd is,5.41,4.4,1.2,95.51,1,-0.82,4th and 5th grade
Thu Jun 14 22:52:33 +0000 2018,Watching the staircase on Netflix... it s sooooo good. Anybody else watching it,7.6,3.5,6.1,81.8,2,7.89,7th and 8th grade
Thu Jun 14 21:03:57 +0000 2018,Life is a balancing act. Had so much fun working with on this new campaign. Check it out.,6.57,0.9,0.4,99.23,3,1.38,0th and 1st grade
