created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Wed Jul 01 03:58:14 +0000 2020,"I will Veto the Defense Authorization Bill if the Elizabeth Pocahontas Warren of all people Amendment, which will lead to the renaming plus other bad things of Fort Bragg, Fort Robert E. Lee, and many other Military Bases from which we won Two World Wars, is in the Bill",7.43,10.5,12.2,63.53,2,8.71,8th and 9th grade
Wed Jul 01 03:29:59 +0000 2020,Congratulations on a really great win,6.57,10.4,6.7,31.55,1,10.08,6th and 7th grade
Wed Jul 01 02:30:14 +0000 2020,"I know better than anyone that my friend Roger Ailes died 3 years ago, just look at what happened to We all miss Roger",1.85,6.8,9.2,89.42,1,5.75,5th and 6th grade
Wed Jul 01 02:01:44 +0000 2020,He knew the questions and still couldn t answer them. Lamestream Media being laughed at all over the world,5.77,2.3,5.1,95.67,2,7.51,3rd and 4th grade
Wed Jul 01 01:54:55 +0000 2020,"She gets fired by for giving Crooked Hillary the debate questions, and gets hired by Where are you Roger Ailes",6.21,6.4,10.0,85.02,1,8.82,8th and 9th grade
Wed Jul 01 01:20:21 +0000 2020,"At the request of many great Americans who live in the Suburbs, and others, I am studying the AFFH housing regulation that is having a devastating impact on these once thriving Suburban areas. Corrupt Joe Biden wants to make them MUCH WORSE. Not fair to homeowners, I may END",8.96,7.3,8.5,71.85,3,8.7,8th and 9th grade
Tue Jun 30 23:00:17 +0000 2020,"This is a battle to save the Heritage, History, and Greatness of our Country MAGA2020",7.54,9.1,8.3,56.25,1,8.81,8th and 9th grade
Tue Jun 30 22:52:02 +0000 2020,"As I watch the Pandemic spread its ugly face all across the world, including the tremendous damage it has done to the USA, I become more and more angry at China. People can see it, and I can feel it",5.81,7.6,7.3,76.56,2,5.22,7th and 8th grade
Tue Jun 30 22:46:40 +0000 2020,"Today s SCOTUS ruling is a historic win for families who want SCHOOL CHOICE NOW SchoolChoice is a civil rights issue, and no parent should have to send their child to a failing school. I will continue to fight for School Choice and will always defend Religious Freedom",8.12,10.3,12.2,64.04,2,9.46,8th and 9th grade
Tue Jun 30 14:49:02 +0000 2020,THE LONE WARRIOR,9.05,0.9,2.1,93.81,1,1.52,0th and 1st grade
Tue Jun 30 14:13:54 +0000 2020,"Chuck, we will get lower drug prices done. Thanks",5.84,0.9,4.5,104.64,1,6.06,3rd and 4th grade
Tue Jun 30 13:16:36 +0000 2020,We are tracking down the two Anarchists who threw paint on the magnificent George Washington Statue in Manhattan. We have them on tape. They will be prosecuted and face 10 years in Prison based on the Monuments and Statues Act. Turn yourselves in now,7.41,5.2,6.2,77.23,4,8.45,5th and 6th grade
Mon Jun 29 19:20:57 +0000 2020,"Senator from Colorado is a GREAT Senator who always fights for the people of his state. He protects your 2A, loves our Vets and Military, and cares deeply about our BEAUTIFUL public lands. Cory has my Complete and Total Endorsement COSEN",7.01,6.3,8.0,74.49,3,9.45,7th and 8th grade
