created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Thu Jul 09 17:04:22 +0000 2020,Thank you for the warm welcome Pennsylvania and America know we need FOUR MORE YEARS President in the MAGA,7.07,9.5,9.9,60.65,1,9.57,9th and 10th grade
Thu Jul 09 15:58:03 +0000 2020,Just landed in the Keystone State Pennsylvania and America need four more years of President in the fighting for the American people,8.32,11.9,13.4,49.15,1,12.01,11th and 12th grade
Thu Jul 09 14:48:30 +0000 2020,Wheels up to Pennsylvania for a great day of MAGA and to meet with our amazing men and women of law enforcement See you soon,7.4,9.5,9.9,71.48,1,6.22,9th and 10th grade
Wed Jul 08 20:12:40 +0000 2020,"The Coronavirus Task Force met today to discuss the impact of closed schools on millions of American families amp a path forward for reopening America's schools this fall. For our kids development, our working families, and our economy, we MUST Open Up Schools Again",8.32,10.7,13.4,57.61,2,11.43,10th and 11th grade
Wed Jul 08 18:58:20 +0000 2020,There are real physical and mental costs for children deprived of an in classroom setting. The services and counseling children with mental illness and disabilities receive at school is extremely important. We must open schools this fall.,7.66,8.1,10.5,58.99,3,13.04,10th and 11th grade
Wed Jul 08 18:43:20 +0000 2020,Two Big WINS for Religious Freedom at SCOTUS today. All Americans of faith can be assured that under President the Obama Biden assault on religious liberty is over We will always stand with every American of every Faith,7.49,10.7,10.6,52.19,2,10.33,10th and 11th grade
Wed Jul 08 17:23:11 +0000 2020,. stands ready to work with local officials as they tailor their plans for reopening schools. We are all committed to getting our kids back in the classroom this fall.,6.53,6.6,8.2,73.68,2,9.16,6th and 7th grade
Wed Jul 08 15:41:15 +0000 2020,LIVE The Coronavirus Task Force Holds a Press Briefing.,7.59,3.3,7.7,87.72,1,10.58,7th and 8th grade
Wed Jul 08 00:16:05 +0000 2020,"President action in suspending all travel from China at the end of January bought our Nation valuable time to reinvent testing, spin up hundreds of millions of PPE and supplies, and begin the process of pursuing medicines, therapeutics, and vaccines.",10.75,18.9,23.4,30.88,1,13.18,18th and 19th grade
Wed Jul 08 00:16:05 +0000 2020,The WHO let the world down by not informing the wider world of this pandemic as it began in China. It's no surprise that Joe Biden wants to keep up roped into another international organization after he even condemned the President's action in suspending all travel from China.,7.79,12.7,13.1,47.12,2,10.33,12th and 13th grade
Tue Jul 07 23:14:29 +0000 2020,"President has made it clear, as we Open Up America Again we need to Open Up America s Schools.",5.41,7.2,6.9,77.57,1,5.28,6th and 7th grade
Tue Jul 07 20:39:06 +0000 2020,"Today s roundtable was one more installment in President commitment to make sure that our states, families and healthcare workers have what they need to meet this moment. To Open Up America Again, we need to Open Up Our Schools Again.",7.35,8.9,11.1,67.59,2,9.57,8th and 9th grade
Tue Jul 07 20:36:59 +0000 2020,We are grateful to parents around America who stepped up like never before to become the teachers for their children and we are also grateful for our Nation s teachers who have done the work to continue to educate our children during this pandemic.,7.97,19.3,22.5,35.28,1,10.52,19th and 20th grade
Tue Jul 07 20:36:06 +0000 2020,It's important that we reopen schools for academic amp intellectual development but it's also vitally important that we remember that 7 million American children suffer from mental illness or emotional disturbance amp receive care from health or mental services at school.,9.52,21.6,25.7,12.94,1,16.03,21st and 22nd grade
Tue Jul 07 20:32:55 +0000 2020,The Coronavirus Task Force had a good call with Governors. Reopening schools is first and foremost about America s kids amp then it s about working American families amp Opening Up America. We must open up schools Nationwide this fall amp get students back in the classroom,7.44,7.1,9.2,72.46,3,10.21,10th and 11th grade
Mon Jul 06 21:59:57 +0000 2020,"Good meeting of the Coronavirus Task Force today. As we see cases rise in some areas, we are ensuring states have exactly what they need to respond to the increase. We'll continue to put the health of the American people first amp we'll get through this, together.",7.1,7.1,8.3,72.46,3,8.47,7th and 8th grade
Sat Jul 04 13:18:03 +0000 2020,"Happy Independence Day, America",7.78,15.5,13.5,-8.73,1,15.95,15th and 16th grade
Thu Jul 02 23:58:03 +0000 2020,We trust our Governors and we trust our states to make the decisions that are appropriate for their own circumstances.,7.79,9.9,11.9,59.64,1,11.14,9th and 10th grade
Thu Jul 02 23:56:04 +0000 2020,The economic comeback underway is a demonstration that we don t have to choose between opening up America and the health of our people.,8.12,11.5,12.6,55.58,1,9.87,9th and 10th grade
Thu Jul 02 23:54:36 +0000 2020,"From the very beginning of this pandemic, and his healthcare team formed a seamless partnership with our entire Coronavirus Task Force.",9.19,10.3,14.9,58.62,1,13.92,14th and 15th grade
Thu Jul 02 20:00:26 +0000 2020,"Productive briefing with the Thank you for your leadership during this unprecedented time. We stand strong in our message to the people of Florida We re with you, we ll make sure you have what you need when you need it amp we ll see our way through this together.",6.46,9.5,11.2,71.48,2,7.49,6th and 7th grade
Thu Jul 02 18:01:47 +0000 2020,Just landed in Florida for a briefing with on the Coronavirus. We re all in this together.,7.77,5.4,3.3,71.31,2,5.24,4th and 5th grade
Thu Jul 02 17:34:12 +0000 2020,"It was my honor and privilege to welcome 16 remarkable individuals from every walk of life to the as they officially became citizens of the freest and most prosperous Nation in the history of the world, the United States of America",8.37,19.3,21.0,29.86,1,10.46,-1th and 0th grade
Thu Jul 02 16:48:23 +0000 2020,Wheels up to meet with and bring our message to the people of Florida. We are with you and we will make sure you have what you need to meet this moment.,1.29,4.8,4.4,89.08,2,4.0,7th and 8th grade
Thu Jul 02 15:27:35 +0000 2020,Today s jobs report is evidence that the American economy is coming back strong and it s a testament to the resilience and strength of the American people and the historic steps President took to see our Nation through the Coronavirus pandemic.,9.1,18.5,22.3,37.31,1,11.51,11th and 12th grade
Thu Jul 02 15:25:41 +0000 2020,We ll keep opening up America and get the American people back to work.,5.46,6.4,5.1,74.19,1,5.73,5th and 6th grade
Thu Jul 02 15:13:48 +0000 2020,Watch LIVE as we officially welcome 16 new Americans to the United States of America,6.49,9.1,8.1,56.25,1,9.21,8th and 9th grade
Thu Jul 02 14:48:57 +0000 2020,"President has cut taxes, rolled back regulation, fought for free and fair trade, unleashed American energy and added millions of jobs to our economy, including today s record breaking 4.8 MILLION jobs added during the month of June.",9.26,16.9,21.7,41.37,1,12.14,16th and 17th grade
Thu Jul 02 14:12:28 +0000 2020,"It s jobs day in America and the month of June brought another HUGE job increase, crushing all expectations Under the leadership of President a record 4.8 MILLION jobs have been added to our economy",8.08,15.8,18.2,44.41,1,10.17,18th and 19th grade
Wed Jul 01 22:39:11 +0000 2020,We re all in this together.,0.3,2.1,-1.2,90.77,1,-0.54,2nd and 3rd grade
Wed Jul 01 22:35:32 +0000 2020,Help is on the way for our amazing health care workers in Arizona and around the Country. We will spare no expense to provide the kind of reinforcement needed to care for the American people.,7.66,7.8,8.5,70.63,2,8.12,7th and 8th grade
Wed Jul 01 22:33:48 +0000 2020,To the people of Arizona We re with you and we ll make sure you have whatever you need to meet this moment.,6.15,7.5,7.5,81.97,1,4.19,7th and 8th grade
Wed Jul 01 22:25:09 +0000 2020,"Thank you, Governor for today s briefing and your strong leadership to Slow the Spread in Arizona. Our Message to Arizona President amp I are With You amp We Will Make Sure Arizona has What You Need When You Need It. We will get through this...together.",6.11,5.7,7.5,81.33,3,7.47,7th and 8th grade
Wed Jul 01 18:43:12 +0000 2020,Just arrived in Phoenix. Looking forward to having a productive meeting and briefing on the Coronavirus with Governor,8.47,8.0,9.3,53.88,2,12.84,7th and 8th grade
